"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1037116";"2";"Ucertif. Skib og Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";""
"1037139";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037153";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037171";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037204";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037204";"2";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1037238";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037270";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037316";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037316";"2";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1037352";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037385";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037544";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037551";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037590";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037648";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037652";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037655";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037749";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037755";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037760";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037767";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037772";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
